pos_ft,acceleration
9.22843,0.074498
9.24315,0.073583714
9.25788,0.073058
9.27261,0.072631333
9.28733,0.067922
9.30206,0.066764667
9.31678,0.067378
9.33151,0.067378
9.34624,0
9.36096,0.069794
9.37569,0.069794
9.39042,0.070818
9.40514,0.070818
9.41987,0.075458
9.4346,0.07549775
9.44932,0.074391333
9.46896,0.072298
9.48368,0
9.49841,0.068844667
9.51313,0.057245417
9.52786,0
9.54259,0.04582
9.55731,0.037326833
9.75366,0.107658909
9.76839,0
9.78312,0.1203822
9.79784,0.1203822
9.81257,0
9.82729,0.12431
9.84202,0.12431
9.85675,0
9.87147,0.120318
9.8862,0.120318
9.90092,0
9.91565,0.118316222
9.93038,0.118072273
9.9451,0.118072273
9.95983,0
9.97456,0.11939
9.99419,0.118694
10.00892,0
10.02364,0.1174866
10.03837,0.1174866
10.0531,0
10.06782,0.1156389
10.08255,0.1156389
10.09727,0
10.112,0.113855
10.12673,0.112201667
10.14145,0
10.15618,0.110175
10.17091,0.110655
10.18563,0.104848235
10.20036,0.104848235
10.21508,0.095904
10.22981,0.0914882
10.24454,0
10.26417,0.092768
10.2789,0.092768
10.29362,0
10.30835,0.094816
10.32308,0.108607
10.3378,0.108607
10.35253,0.1207342
10.36726,0.1207342
10.38198,0
10.39671,0.132573429
10.41143,0.139686846
10.42616,0
10.44089,0.143773
10.45561,0.144221
10.47034,0.144221
10.48506,0
10.54888,0.122290364
10.5636,0.111028333
10.57833,0
10.59306,0.0999997
10.60778,0.0999997
10.62251,0
10.63724,0.092187571
10.65196,0.088897
10.66669,0.083954778
10.68141,0.078337
10.69614,0.077321
10.71087,0
10.72559,0
10.74032,0.068242
10.75505,0.068242
10.76977,0
10.7845,0.065722615
10.80413,0.066429429
10.81886,0
10.83359,0.071538
10.84831,0.071538
10.86304,0
10.87776,0.0812971
10.89249,0.0812971
10.90722,0
10.92194,0.08889675
10.93667,0.100231154
10.9514,0
10.96612,0.1125989
10.98085,0.1125989
10.99557,0
11.0103,0.117215
11.02503,0.117215
11.03975,0.120147333
11.05448,0.125438
11.07411,0.125438
11.08884,0.1302859
11.10357,0
11.11829,0.129694
11.13302,0.129000667
11.14774,0.125480667
11.16247,0.115698737
11.1772,0.097565091
11.19192,0
11.20665,0.089749833
11.22138,0.087737
11.2361,0
11.25083,0.086817
11.26555,0.087634778
11.28028,0.087634778
11.41773,0.09984
11.43245,0
11.44718,0.097248
11.4619,0.097248
11.47663,0
11.49136,0
11.50608,0.098356
11.52081,0.101856
11.53553,0.1053273
11.55026,0.1110549
11.56499,0.1110549
11.57971,0.111135
11.59935,0.111295
11.61407,0.109495
11.6288,0.109495
11.64353,0.107615
11.65825,0.0908004
11.67298,0
11.68771,0.07158575
11.70243,0.07158575
11.71716,0
11.73188,0.063618
11.74661,0.06573
11.76134,0.06573
11.77606,0.06917
11.79079,0.0795531
11.80552,0.0795531
11.82024,0.087617
11.83497,0.087617
11.84969,0.092996125
11.86933,0.103208364
11.88406,0.103208364
11.89878,0.107188333
11.91351,0
11.92823,0.107039
11.94296,0.107039
11.95769,0
11.97241,0.1042393
11.98714,0.1021438
12.00187,0.100064
12.01659,0.099562667
12.03132,0.098270118
12.04604,0
12.06077,0.100816
12.0755,0.100816
12.09022,0
12.10495,0.102816
12.11967,0.109349789
12.13931,0.109349789
12.15404,0.117374333
12.3602,0.071800857
12.37493,0.071800857
12.39456,0.066471333
12.40929,0.063671333
12.42402,0.063458
12.43874,0.0627221
12.45347,0.0627221
12.46819,0.065618
12.48292,0
12.49765,0.070898
12.51237,0.075884
12.5271,0
12.54183,0.084273
12.55655,0.093810286
12.57128,0
12.58601,0.095976
12.60073,0.095976
12.61546,0
12.63018,0.0916802
12.64491,0.087457
12.66455,0
12.67927,0.084033
12.694,0.0801291
12.70872,0.0801291
12.72345,0.079137
12.73818,0.080754778
12.7529,0
12.76763,0.081481
12.78235,0.081481
12.79708,0
12.81181,0.081977
12.82653,0.081977
12.84126,0.080070333
12.85599,0.079137
12.87071,0.079137
12.88544,0.080385
12.90016,0.080385
12.91489,0.081537
12.93453,0.0895565
12.94925,0
12.96398,0.092032
12.9787,0.092032
12.99343,0
13.00816,0.09128
13.02288,0.087377
13.03761,0
13.05233,0
13.06706,0.083977
13.08179,0.082230333
13.09651,0.079437
13.18487,0.0934082
13.20451,0.096416
13.21923,0.100438857
13.23396,0.1034555
13.24868,0.106607
13.26341,0.110921667
13.27814,0
13.29286,0.111295
13.30759,0.111295
13.32232,0
13.33704,0
13.35177,0.111995
13.36649,0.115095
13.38122,0
13.39595,0.12351805
13.41067,0.12351805
13.4254,0.133053
13.44013,0.133053
13.45485,0.136821889
13.47449,0
13.48921,0.136413
13.50394,0.137613
13.51867,0
13.53339,0.1311976
13.54812,0.1311976
13.56284,0.125758
13.57757,0.1187
13.5923,0.106991
13.60702,0
13.62175,0.101872
13.63647,0.101872
13.6512,0
13.66593,0.1012639
13.68065,0.1012639
13.69538,0.107679
13.71011,0.1172465
13.72974,0.125240667
13.74447,0.129814
13.75919,0.133355222
13.77392,0.133355222
13.78865,0.135293
13.80337,0
13.8181,0.135293
13.83282,0.136164111
13.84755,0
13.86228,0.133837
13.877,0.1299977
13.89173,0
13.90646,0.12587
13.92118,0.123438
13.96536,0.123454
13.98009,0.123454
13.99972,0
14.01445,0.123187333
14.02917,0.12211
14.0439,0
14.05863,0.121534
14.07335,0.1154067
14.08808,0.1154067
14.10281,0.1064632
14.11753,0.1064632
14.13226,0
14.14698,0.09824
14.16171,0.087925933
14.17644,0
14.19116,0.079937
14.20589,0.074870889
14.22061,0
14.23534,0.0660181
14.25007,0.056147
14.26479,0
14.27952,0.0438758
14.29425,0.0438758
14.30897,0
14.31879,0.0274449
14.33352,0.0274449
14.34824,0
14.36297,0.026469
14.37769,0.026469
14.39242,0.026469
14.40715,0
14.42187,0.0387083
14.4366,0.0596506
14.45133,0
14.46114,0.089178882
14.47587,0.105961667
14.4906,0
14.50532,0.1060955
14.52005,0.1148945
14.53477,0.112295
14.5495,0.11517475
14.55932,0.114548167
14.57404,0.1068311
14.58877,0.097307429
14.6035,0.097307429
14.61822,0.08863
14.63295,0.08863
14.64277,0.076461182
14.65749,0.059849889
14.67222,0.0489315
14.75567,0
14.76548,0.0662902
14.78021,0.088137
14.79494,0
14.80966,0
14.81948,0.098464
14.83421,0.098464
14.84893,0.107481667
14.85875,0.112975
14.87348,0.112975
14.8882,0.1124149
14.90293,0.1124149
14.91275,0.1124149
14.92747,0.1054555
14.9422,0.106655
14.95202,0.095408
14.96674,0
14.98147,0.0875047
14.99129,0.082209
15.00601,0.082209
15.02074,0.081148429
15.03056,0.080817
15.04528,0.079137
15.0551,0.078497
15.06983,0.084897
15.08455,0.092145538
15.09437,0.1038396
15.1091,0.111871
15.12382,0
15.13364,0.117534
15.14837,0.121462889
15.15818,0
15.17291,0.125166
15.18273,0.125166
15.19745,0
15.21218,0.12378205
15.222,0.12378205
15.23672,0
15.24654,0.1177745
15.26127,0.1177745
15.27108,0.106095
15.28581,0
15.29563,0.087473474
15.31035,0.067778
15.32017,0
15.3349,0.0595547
15.34472,0.0465798
15.35944,0.0465798
15.36926,0.03922
15.45762,0.028101
15.46743,0.03998
15.47725,0
15.49198,0.04094
15.5018,0.0457665
15.51652,0
15.52634,0.054627
15.53616,0.0640664
15.55088,0.0640664
15.5607,0.069378
15.57543,0.073084667
15.58524,0.073084667
15.59506,0.0749457
15.60979,0.0749457
15.61961,0
15.62942,0.067538
15.64415,0.067538
15.65397,0
15.66378,0.061859
15.67851,0.061859
15.68833,0.051501933
15.69814,0
15.71287,0.0457
15.72269,0.0457
15.73251,0.038484
15.74723,0.03688405
15.75705,0.03688405
15.76687,0
15.78159,0.039602333
15.79141,0.04138
15.80123,0
15.81105,0.0405
15.82577,0.0437
15.83559,0
15.84541,0
15.85522,0.045796
15.86995,0.046228
15.87977,0.046228
15.88959,0.043956
15.8994,0
15.91413,0
15.92395,0.046004
15.93376,0.046004
15.94358,0
15.9534,0.049859
15.96813,0.057379
15.97794,0.067418333
15.98776,0.083337
15.99758,0.1039035
16.08103,0
16.09084,0.138061
16.10066,0.135709
16.11539,0
16.12521,0.128318
16.13502,0.1138548
16.14484,0
16.15466,0.105855
16.16447,0.099435875
16.17429,0
16.18411,0.08721675
16.19393,0.08721675
16.20374,0
16.21356,0.084417
16.22338,0.084417
16.2332,0.085945889
16.24302,0
16.25283,0.0920322
16.26265,0.099936
16.27247,0.104335
16.28229,0.104335
16.2921,0.111743
16.30192,0.111743
16.31174,0.114175
16.32155,0.115477857
16.33137,0
16.34119,0.115729286
16.35101,0.113183
16.36082,0
16.37064,0.108863
16.38046,0.108863
16.39028,0
16.40009,0.104735
16.40991,0.096425412
16.41973,0.096425412
16.42955,0.085809
16.43936,0.085809
16.44918,0.085809
16.459,0.081857
16.46391,0.081857
16.47373,0.068638
16.48354,0
16.49336,0.05786685
16.50318,0.05786685
16.51299,0
16.52281,0.052099
16.53263,0.050579
16.53754,0
16.54736,0.050275
16.55717,0.050275
16.63081,0
16.63571,0.070338
16.64553,0.072471333
16.65535,0.072858
16.66517,0.0708978
16.67498,0.070898
16.67989,0.065918
16.68971,0.0643541
16.69953,0.0643541
16.70934,0
16.71425,0
16.72407,0.066306
16.73389,0.0620182
16.7388,0
16.74862,0.064898
16.75843,0.066320222
16.76825,0.069266
16.77316,0.071938
16.78298,0.074354
16.79279,0
16.7977,0.0754577
16.80752,0.0754577
16.81734,0
16.82225,0.074480111
16.83206,0.069479818
16.84188,0
16.84679,0
16.85661,0.0645142
16.86642,0.0645142
16.87133,0.059192333
16.88115,0.059192333
16.88606,0.050019167
16.89588,0.046713333
16.90569,0.046713333
16.9106,0.04634
16.92042,0
16.92533,0.047204
16.93515,0.047204
16.94497,0
16.94987,0.0498432
16.95969,0.053587
16.9646,0.053587
16.97442,0.055923
16.97933,0.055923
16.98914,0
16.99896,0.057219
17.00387,0.0592829
17.01369,0.059441222
17.01859,0.060403
17.02841,0.060403
17.0775,0.0583869
17.08732,0.0601949
17.09223,0.0636662
17.09714,0.0725618
17.10695,0
17.11186,0.076577
17.12168,0.085110333
17.12659,0.085110333
17.13641,0.086777
17.14131,0.091456
17.14622,0
17.15604,0.092096
17.16095,0.092096
17.17077,0.101322667
17.17567,0.10056
17.18058,0.095184
17.1904,0.095184
17.19531,0
17.20513,0.090656
17.21004,0.083172556
17.21494,0
17.22476,0.076257
17.22967,0.076257
17.23458,0.0484995
17.2444,0.0332846
17.24931,0.0129501
17.25422,0.0129501
17.26403,0.00502275
17.26894,-0.001337
17.27385,0
17.28367,-0.003961
17.28858,-0.003961
17.29349,0
17.29839,-0.005497
17.30821,-0.005070333
17.31312,-0.001017
17.31803,0.0060386
17.32785,0.0060386
17.33275,0.018395333
17.33766,0.022272714
17.34257,0.022272714
17.35239,0.026127667
17.3573,0
17.36221,0.028965
17.36712,0.033167667
17.37202,0.033981
17.38184,0.034165
17.38675,0.034293
17.39166,0
17.39657,0.034501
17.44566,0.04781155
17.45057,0.059378875
17.45547,0.059378875
17.46038,0.062978
17.46529,0
17.4702,0.066258
17.47511,0.069271333
17.48002,0
17.48983,0.068578
17.49474,0.0581308
17.49965,0
17.50456,0.0450598
17.50947,0.0450598
17.51438,0.0450598
17.51929,0.0385
17.52419,0.031229778
17.5291,0.0213496
17.53401,0.016086
17.53892,0.016086
17.54383,0
17.54874,0.015764222
17.55365,0.0211254
17.55856,0.0211254
17.56347,0
17.56837,0.024453
17.57328,0.024453
17.57819,0
17.58801,0.026557
17.59292,0.026557
17.59783,0
17.60274,0.01815765
17.60765,0.01815765
17.61255,0
17.61746,0.0062626
17.62237,0.0062626
17.62728,0
17.63219,0
17.6371,0.001863
17.64201,-0.003113842
17.64691,-0.005977
17.65182,-0.00637675
17.65673,-0.003241
17.66164,0.000343
17.66655,0.005882625
17.67146,0.005882625
17.67637,0.012422
17.68127,0.0218015
17.68618,0.0218015
17.69109,0.031301
17.71564,0.11447475
17.72054,0
17.72545,0.1460443
17.73036,0.1689228
17.73527,0.180442
17.74018,0.18569
17.74509,0.193582333
17.75,0.190035667
17.75491,0
17.75982,0.187289
17.76472,0.176125889
17.76963,0.176125889
17.77454,0.156572
17.77945,0.1231984
17.78436,0.092491067
17.78927,0.0694099
17.79418,0.0694099
17.79909,0
17.80399,0.056595
17.8089,0.056595
17.81381,0
17.81872,0.054845667
17.82363,0.053235
17.82854,0.053235
17.83345,0.0491553
17.83835,0.0491553
17.84326,0
17.85308,0.04522
17.85799,0.04554
17.8629,0.0318608
17.86781,0.01369405
17.87272,0.01369405
17.87762,0
17.88253,0.003063
17.88744,0.002523
17.89235,0
17.89726,0.0075745
17.90217,0.0075745
17.90708,0
17.91199,0.0197015
17.91689,0.032717714
17.9218,0.049105286
17.92671,0.0652824
17.93162,0.0652824
17.93653,0
17.94144,0
17.94635,0.074315143
17.95126,0.072405692
17.95617,0
17.96107,0.05165125
17.99543,0.014582
18.00034,0
18.00034,0.014182
18.00034,0.014182
18.00034,0.014182
18.00034,0.014598
18.00034,0.01463
18.00034,0.015334
18.00034,0.015334
18.00034,0.015382
18.00034,0.013702
18.00034,0
18.00034,0.010806
18.00034,0.010806
18.00034,0
18.00034,0.009414
18.00034,0.009462
18.00034,0
18.00034,0.010342
18.00034,0.010342
18.00034,0
18.00034,0.011766
18.00034,0.011766
18.00034,0.012934
18.00034,0.013062
18.00034,0.012536286
18.00034,0.01015
18.00034,0.0081501
18.00034,0.0081501
18.00034,0.0081501
18.00034,0
18.00034,0.0052229
18.00034,0.0052229
18.00034,0
18.00034,0.003943
18.00034,-0.000537
18.00034,-0.000537
18.00034,-0.000729
18.00034,-0.000729
18.00034,0
18.00034,-0.000217
18.00034,-0.000252556
18.00034,0
18.00034,-0.000377
18.00034,-0.000377
18.00034,0.000615
18.00034,0.001329667
18.00034,0.001329667
18.00034,0.001943
18.00034,0
18.00034,0.001223
18.00034,0.001516333
18.00034,0.001831
18.00034,0.002775
18.00034,0.002775
18.00034,0.003415
18.00034,0.003415
18.00034,0.003415
18.00034,0
18.00034,0.003751
18.00034,0.003751
18.00034,0
18.00034,0.003431
18.00034,0.003431
18.00034,0.001863
18.00034,0.001623
18.00034,0.0024068
18.00034,0.0046786
18.00034,-0.001390333
18.00034,-0.001390333
18.00034,-0.001401
18.00034,-0.002073
18.00034,-0.002073
18.00034,-0.002073
18.00034,-0.0022035
18.00034,-0.0022035
18.00034,-0.001277
18.00034,0
18.00034,-0.001049
18.00034,-0.001049
18.00034,0
18.00034,0.000167
18.00034,-0.000142333
18.00034,0
18.00034,0.000183
18.00034,0.000183
18.00034,0.001863
18.00034,0.001863
18.00034,0.001863
18.00034,0.004391
18.00034,0
18.00034,0.004919
18.00034,0.005847
18.00034,0
18.00034,0.006071
18.00034,0.006071
18.00034,0
18.00034,0.004999
18.00034,0.004567
18.00034,0
18.00034,0.000455
18.00034,0
18.00034,0
18.00034,-0.000793
18.00034,-0.001881
18.00034,-0.002329
18.00034,-0.002329
18.00034,-0.002057
18.00034,0
18.00034,-0.001785
18.00034,-0.001209
18.00034,0
18.00034,-0.000425
18.00034,-0.000425
18.00034,0
18.00034,0.000631
18.00034,0.000631
18.00034,0
18.00034,0.001543
18.00034,0.001543
18.00034,0.002055
18.00034,0.002823
18.00034,0.003303
18.00034,0.003303
18.00034,0.003143
18.00034,0.003143
18.00034,0.003143
18.00034,0
18.00034,0.003095
18.00034,0.003095
18.00034,0
18.00034,0.003343
18.00034,0.003343
18.00034,0
18.00034,0.003623
18.00034,0.003495
18.00034,0.003495
18.00034,0.003863
18.00034,0.003863
18.00034,0
18.00034,0
18.00034,0.004103
18.00034,0.003431
18.00034,0.003079
18.00034,0.003079
18.00034,0.002119
18.00034,0.002119
18.00034,0.002023
18.00034,0.001360143
18.00034,0
18.00034,0
18.00034,7.00E-06
18.00034,0.000423
18.00034,0.000876333
18.00034,0.000903
18.00034,0.000903
18.00034,0.002143
18.00034,0.003223
18.00034,0.003747444
18.00034,0.003943
18.00034,0
18.00034,0.003751
18.00034,0.003751
18.00034,0
18.00034,0.003783
18.00034,0.004057286
18.00034,0.003623
18.00034,0.003356333
18.00034,0.002569667
18.00034,0.002407
18.00034,0.002471
18.00034,0.002471
18.00034,0.002471
18.00034,0
18.00034,0.002636333
18.00034,0.001988714
18.00034,0
18.00034,0.001703
18.00034,0.000937286
18.00034,0.000937286
18.00034,8.70E-05
18.00034,8.70E-05
18.00034,0
18.00034,-0.000681
18.00034,-0.000681
18.00034,0
18.00034,-0.000697
18.00034,-0.000750333
18.00034,-0.000665
18.00034,-0.000974333
18.00034,-0.000601
18.00034,-0.000601
18.00034,0.000567
18.00034,0.000567
18.00034,0.000567
18.00034,0
18.00034,0.000956333
18.00034,0.001543
18.00034,0.001735
18.00034,0.0064704
18.00034,0.000423
18.00034,0.000423
18.00034,0.0049984
18.00034,0.0049984
18.00034,-0.000132294
18.00034,0.000103
18.00034,0
18.00034,0.000935
18.00034,0.000935
18.00034,0
18.00034,0.002183
18.00034,0.002063
18.00034,0.002343
18.00034,0.002023
18.00034,0.002023
18.00034,0.002023
18.00034,0.002343
18.00034,0.002343
18.00034,0.003089667
18.00034,0.002839
18.00034,0.002839
18.00034,0.002391
18.00034,0
18.00034,0.002320143
18.00034,0.001916333
18.00034,0
18.00034,0.002071
18.00034,0.001575
18.00034,0
18.00034,0.001418556
18.00034,0.002023
18.00034,0
18.00034,0.002023
18.00034,0.002471
18.00034,0.002471
18.00034,0.002503
18.00034,0.002503
18.00034,0.002449667
18.00034,0.002538556
18.00034,0.002538556
18.00034,0.003089667
18.00034,0.002551
18.00034,0.002551
18.00034,0.002295
18.00034,0
18.00034,0.002055
18.00034,0.002055
18.00034,0
18.00034,0.002423
18.00034,0.001956333
18.00034,0.001443
18.00034,0.001663
18.00034,0.001809667
18.00034,0.001943
18.00034,0.001591
18.00034,0.001591
18.00034,0
18.00034,0.001383
18.00034,0.001383
18.00034,0.001383
18.00034,0.001383
18.00034,0.001287
18.00034,0.001287
18.00034,0
18.00034,0.001303
18.00034,0.001009667
18.00034,0
18.00034,0.001255
18.00034,0.001143
18.00034,0.001143
18.00034,0.001335
18.00034,0.001335
18.00034,0
18.00034,0.001996333
18.00034,0.002503
18.00034,0.003383
18.00034,0.003978556
18.00034,0.003978556
18.00034,0.004103
18.00034,0
18.00034,0.004547444
18.00034,0.005103
18.00034,0.005103
18.00034,0.004935
18.00034,0.003991
18.00034,0
18.00034,0.003127
18.00034,0.003127
18.00034,0
18.00034,0.002903
18.00034,0.002503
18.00034,0.002503
18.00034,0.001927
18.00034,0.001047
18.00034,0
18.00034,0
18.00034,0.000783
18.00034,0.001543
18.00034,0.001383
18.00034,0.002167
18.00034,0
18.00034,0.002311
18.00034,0.002311
18.00034,0
18.00034,0.002119
18.00034,0.002119
18.00034,0
18.00034,0.002503
18.00034,0.002503
18.00034,0.002392231
18.00034,0.001943
18.00034,0.001383
18.00034,0.0028868
18.00034,0.000156333
18.00034,0.000156333
18.00034,0.001863143
18.00034,0
18.00034,0.001671
18.00034,-0.000537
18.00034,0.001263
18.00034,0.000423
18.00034,0.001635632
18.00034,0
18.00034,0.001831
18.00034,0.001831
18.00034,0
18.00034,0
18.00034,0.000503
18.00034,0.000883
18.00034,0.001639
18.00034,0.001639
18.00034,0.001631889
18.00034,0.002023
18.00034,0.002023
18.00034,0.001951889
18.00034,0.001951889
18.00034,0.002119
18.00034,0.002119
18.00034,0
18.00034,0.001623
18.00034,0.001367
18.00034,0
18.00034,0.001095
18.00034,0.001095
18.00034,0
18.00034,0.000743
18.00034,7.00E-06
18.00034,7.00E-06
18.00034,2.30E-05
18.00034,0.001063
18.00034,0.001063
18.00034,0.001063
18.00034,0.001191
18.00034,0.001303
18.00034,0
18.00034,0.001763
18.00034,0.001763
18.00034,0.002183
18.00034,0
18.00034,0.002023
18.00034,0.002663
18.00034,0.002823
18.00034,0.002855
18.00034,0.002743
18.00034,0
18.00034,0.002777286
18.00034,0.002556333
18.00034,0
18.00034,0.002023
18.00034,0.001503
18.00034,0
18.00034,0.001159
18.00034,0.001159
18.00034,0
18.00034,0.000855
18.00034,0.000855
18.00034,0.000695
18.00034,0.000903
18.00034,0.000903
18.00034,0.001169667
18.00034,0.001383
18.00034,0.001383
18.00034,0.001863
18.00034,0.001827444
18.00034,0.001827444
18.00034,0.002151
18.00034,0
18.00034,0.002199
18.00034,0.002199
18.00034,0
18.00034,0.002023
18.00034,0.002023
18.00034,0.001791889
18.00034,0.002055
18.00034,0.002514429
18.00034,0.002514429
18.00034,0
18.00034,0.002167
18.00034,0.002279
18.00034,0
18.00034,0
18.00034,0.001983
18.00034,0.002103
18.00034,0.002215
18.00034,0.002215
18.00034,0.002055
18.00034,0
18.00034,0.001703
18.00034,0.001687
18.00034,0
18.00034,0.002103
18.00034,0.002103
18.00034,0
18.00034,0.001847
18.00034,0.001847
18.00034,0.001463
18.00034,0
18.00034,0.002343
18.00034,0.002023
18.00034,0
18.00034,0.002423
18.00034,0.002023
18.00034,0
18.00034,0.001703
18.00034,0.002388714
18.00034,0
18.00034,0.002823
18.00034,0.002289667
18.00034,0
18.00034,0.002047
18.00034,0.002047
18.00034,0
18.00034,0
18.00034,0.002103
18.00034,0.002068714
18.00034,0
18.00034,0.001927
18.00034,0.001927
18.00034,0
18.00034,0.002103
18.00034,0.002236333
18.00034,0
18.00034,0.002343
18.00034,0.001623
18.00034,0
18.00034,0.002231
18.00034,0.002231
18.00034,0
18.00034,0.002268133
18.00034,0.000871
18.00034,0
18.00034,0.001519
18.00034,0.001519
18.00034,0
18.00034,0
18.00034,0.000583
18.00034,0.000920778
18.00034,0.001303
18.00034,0.001063
18.00034,0.000583
18.00034,0.000303
18.00034,0.000303
18.00034,0
18.00034,0
18.00034,-0.000217
18.00034,0.000103
18.00034,0
18.00034,0.000303
18.00034,0.000263
18.00034,0.000407
18.00034,0.000423
18.00034,0.000974111
18.00034,0.000974111
18.00034,0.001303
18.00034,0.001383
18.00034,0
18.00034,0.001447
18.00034,0.001447
18.00034,0
18.00034,0.001383
18.00034,0.001543
18.00034,0.001431
18.00034,0.001543
18.00034,0.001543
18.00034,0.000999
18.00034,0
18.00034,0.000600778
18.00034,0.000600778
18.00034,0.001063
18.00034,0.001004818
18.00034,0.000885222
18.00034,0
18.00034,0.000599
18.00034,0.000599
18.00034,0
18.00034,0.001039
18.00034,0.001039
18.00034,0
18.00034,0.002236333
18.00034,0.003143
18.00034,0.003143
18.00034,0.002583
18.00034,0.002503
18.00034,0.002343
18.00034,0.002295
18.00034,0.002476333
18.00034,0.002463
18.00034,0.002983
18.00034,0.002845857
18.00034,0.002845857
18.00034,0
18.00034,0.002951
18.00034,0.002247
18.00034,0
18.00034,0.002663
18.00034,0.002279
18.00034,0
18.00034,0.002135
18.00034,0.001591
18.00034,0
18.00034,0.001831
18.00034,0.001831
18.00034,0
18.00034,0.002119
18.00034,0.002151
18.00034,0.002151
18.00034,0
18.00034,0.001863
18.00034,0.001845222
18.00034,0
18.00034,0.002383
18.00034,0.002613
18.00034,0
18.00034,0.002023
18.00034,0.001735
18.00034,0
18.00034,0.001799
18.00034,0.001799
18.00034,0
18.00034,0.001436333
18.00034,0.001200143
18.00034,0.000823
18.00034,0.000823
18.00034,0.001183
18.00034,0
18.00034,0.001079
18.00034,0.001079
18.00034,0.002183
18.00034,0.000396333
18.00034,0.000396333
18.00034,0.002183
18.00034,0.004423
18.00034,0.001365222
18.00034,0.001683
18.00034,0.001683
18.00034,0.002551
18.00034,0.002087
18.00034,0.002087
18.00034,0.002087
18.00034,0
18.00034,0.002007
18.00034,0.002007
18.00034,0.001889667
18.00034,0.001889667
18.00034,0.001634429
18.00034,0
18.00034,0.001047
18.00034,0.001047
18.00034,0
18.00034,0.000887
18.00034,0.001095
18.00034,0
18.00034,0.001223
18.00034,0.001223
18.00034,0.001543
18.00034,0.001383
18.00034,0.001383
18.00034,0.001927
18.00034,0.002215
18.00034,0.002215
18.00034,0
18.00034,0.001959
18.00034,0.001959
18.00034,0.002183
18.00034,0.002311
18.00034,0.002311
18.00034,0.002391
18.00034,0
18.00034,0.002407
18.00034,0.002407
18.00034,0
18.00034,0.002129667
18.00034,0.002087
18.00034,0
18.00034,0.002487
18.00034,0.002487
18.00034,0
18.00034,0.001623
18.00034,0.001767
18.00034,0.001767
18.00034,0.001831
18.00034,0
18.00034,0.001563
18.00034,0.001703
18.00034,0
18.00034,0.001543
18.00034,0.001543
18.00034,0.001911
18.00034,0.001975
18.00034,0.001463
18.00034,0.001463
18.00034,0.001671
18.00034,0.001671
18.00034,0
18.00034,0.001863
18.00034,0.001863
18.00034,0.001356333
18.00034,0
18.00034,0.001383
18.00034,0.001623
18.00034,0.001623
18.00034,0.002119
18.00034,0.002119
18.00034,0
18.00034,0.001799
18.00034,0.001911
18.00034,0.001911
18.00034,0.001671
18.00034,0.001991
18.00034,0.001991
18.00034,0.001863
18.00034,0.001863
18.00034,0.001479
18.00034,0.001543
18.00034,0.001687
18.00034,0.001603
18.00034,0.001603
18.00034,0.001239
18.00034,0.000711
18.00034,0.000711
18.00034,0.000743
18.00034,0.001258556
18.00034,0
18.00034,0.001799
18.00034,0.001799
18.00034,0
18.00034,0.001954429
18.00034,0.002615
18.00034,0.002615
18.00034,0
18.00034,0.002671
18.00034,0.002671
18.00034,0.002423
18.00034,0.002423
18.00034,0.002423
18.00034,0
18.00034,0.002503
18.00034,0.002599
18.00034,0
18.00034,0.002183
18.00034,0.002375
18.00034,0.002375
18.00034,0.002423
18.00034,0.002423
18.00034,0
18.00034,0.002327
18.00034,0.002087
18.00034,0
18.00034,0.001543
18.00034,0.001543
18.00034,0.001916333
18.00034,0.002129667
18.00034,0.002129667
18.00034,0.002123
18.00034,0
18.00034,0.001879
18.00034,0.001879
18.00034,0
18.00034,0.004903
18.00034,0.004903
18.00034,0.0039748
18.00034,0.001367
18.00034,0.000743
18.00034,0
18.00034,0.0035748
18.00034,0.0035748
18.00034,0
18.00034,0.000375
18.00034,0.001596333
18.00034,0.001596333
18.00034,0.001015
18.00034,0.001015
18.00034,0
18.00034,0.000720143
18.00034,0.001124538
18.00034,0
18.00034,0.000423
18.00034,0
18.00034,0.000263
18.00034,0.001527
18.00034,0.001527
18.00034,0.001815
18.00034,0.001047
18.00034,0
18.00034,0.001223
18.00034,0.000711
18.00034,0.000711
18.00034,0.000423
18.00034,0.000793526
18.00034,0
18.00034,0.001063
18.00034,0.000743
18.00034,0
18.00034,0
18.00034,0.001079
18.00034,0.001719
18.00034,0
18.00034,0.001863
18.00034,0.001703
18.00034,0.001703
18.00034,0.002039
18.00034,0.002039
18.00034,0
18.00034,0.002007
18.00034,0.002007
18.00034,0
18.00034,0.001921182
18.00034,0.002325222
18.00034,0
18.00034,0.002183
18.00034,0.002968455
18.00034,0
18.00034,0.002471
18.00034,0.002471
18.00034,0.002471
18.00034,0.002695
18.00034,0.002695
18.00034,0
18.00034,0.002135
18.00034,0.002135
18.00034,0.002135
18.00034,0
18.00034,0.001987444
18.00034,0.002263
18.00034,0.002407
18.00034,0.002156333
18.00034,0.002007
18.00034,0.002823
18.00034,0.002369667
18.00034,0.002247
18.00034,0.002247
18.00034,0
18.00034,0
18.00034,0.002263
18.00034,0.002396333
18.00034,0.002055
18.00034,0.002055
18.00034,0.001815
18.00034,0
18.00034,0.002039
18.00034,0.002039
18.00034,0
18.00034,0.002151
18.00034,0.002151
18.00034,0
18.00034,0.001879
18.00034,0.002103
18.00034,0.002236333
18.00034,0.002546636
18.00034,0.002360778
18.00034,0
18.00034,0.002487
18.00034,0.002487
18.00034,0
18.00034,0
18.00034,0.002183
18.00034,0.002183
18.00034,0.002199
